1.226201	2.555637	2.360956
1.227901	2.382645	2.289095
1.229602	2.214294	2.219837
1.231303	2.051038	2.153397
1.233003	1.893207	2.089935
1.234704	1.741020	2.029556
1.236405	1.594604	1.972324
1.238106	1.454005	1.918263
1.239806	1.319206	1.867369
1.241507	1.190135	1.819611
1.243208	1.066679	1.774939
1.244908	0.948690	1.733286
1.246609	0.835995	1.694572
1.248310	0.728402	1.658709
1.250010	0.625708	1.625604
1.251711	0.527697	1.595155
1.253412	0.434154	1.567263
1.255113	0.344858	1.541823
1.256813	0.259593	1.518733
1.258514	0.178143	1.497890
1.260215	0.100300	1.479195
1.261915	0.025859	1.462549
1.263616	-0.045374	1.447856
1.265317	-0.113589	1.435023
1.267017	-0.178965	1.423961
1.268718	-0.241675	1.414582
1.270419	-0.301881	1.406802
1.272119	-0.359737	1.400541
1.273820	-0.415389	1.395721
1.275521	-0.468975	1.392266
1.277222	-0.520621	1.390104
1.278922	-0.570449	1.389166
1.280623	-0.618570	1.389383
1.282324	-0.665089	1.390691
1.284024	-0.710102	1.393027
1.285725	-0.753699	1.396330
1.287426	-0.795960	1.400539
1.289126	-0.836963	1.405598
1.290827	-0.876775	1.411449
1.292528	-0.915458	1.418038
1.294228	-0.953069	1.425310
1.295929	-0.989658	1.433211
1.297630	-1.025270	1.441691
1.299331	-1.059943	1.450696
1.301031	-1.093713	1.460176
1.302732	-1.126607	1.470080
1.304433	-1.158650	1.480358
1.306133	-1.189863	1.490960
1.307834	-1.220259	1.501835
1.309535	-1.249852	1.512936
1.311235	-1.278648	1.524212
1.312936	-1.306651	1.535614
1.314637	-1.333862	1.547094
1.316338	-1.360277	1.558602
1.318038	-1.385891	1.570090
1.319739	-1.410696	1.581510
1.321440	-1.434680	1.592813
1.323140	-1.457829	1.603952
1.324841	-1.480130	1.614880
1.326542	-1.501563	1.625549
1.328242	-1.522111	1.635914
1.329943	-1.541754	1.645930
1.331644	-1.560471	1.655551
1.333344	-1.578239	1.664735
1.335045	-1.595037	1.673440
1.336746	-1.610842	1.681624
1.338447	-1.625633	1.689248
1.340147	-1.639386	1.696275
1.341848	-1.652080	1.702668
1.343549	-1.663695	1.708394
1.345249	-1.674210	1.713421
1.346950	-1.683608	1.717720
1.348651	-1.691871	1.721262
1.350351	-1.698984	1.724024
1.352052	-1.704933	1.725984
1.353753	-1.709708	1.727123
1.355453	-1.713298	1.727423
1.357154	-1.715696	1.726872
1.358855	-1.716898	1.725460
1.360556	-1.716901	1.723178
1.362256	-1.715705	1.720024
1.363957	-1.713312	1.715994
1.365658	-1.709728	1.711091
1.367358	-1.704959	1.705319
1.369059	-1.699016	1.698686
1.370760	-1.691910	1.691202
1.372460	-1.683655	1.682881
1.374161	-1.674268	1.673736
1.375862	-1.663765	1.663788
1.377563	-1.652168	1.653055
1.379263	-1.639496	1.641560
1.380964	-1.625773	1.629328
1.382665	-1.611021	1.616385
1.384365	-1.595267	1.602758
1.386066	-1.578533	1.588477
1.387767	-1.560847	1.573571
1.389467	-1.542233	1.558074
1.391168	-1.522718	1.542015
1.392869	-1.502327	1.525430
1.394569	-1.481084	1.508350
1.396270	-1.459014	1.490809
1.397971	-1.436140	1.472841
1.399672	-1.412482	1.454479
1.401372	-1.388062	1.435758
1.403073	-1.362898	1.416709
1.404774	-1.337006	1.397365
1.406474	-1.310402	1.377759
1.408175	-1.283097	1.357920
1.409876	-1.255100	1.337880
1.411576	-1.226420	1.317667
1.413277	-1.197059	1.297309
1.414978	-1.167018	1.276835
1.416678	-1.136296	1.256269
1.418379	-1.104887	1.235636
1.420080	-1.072781	1.214960
1.421781	-1.039966	1.194262
1.423481	-1.006424	1.173564
1.425182	-0.972135	1.152885
1.426883	-0.937074	1.132242
1.428583	-0.901210	1.111653
1.430284	-0.864510	1.091132
1.431985	-0.826935	1.070694
1.433685	-0.788441	1.050351
1.435386	-0.748980	1.030115
1.437087	-0.708497	1.009994
1.438788	-0.666934	0.989997
1.440488	-0.624225	0.970132
1.442189	-0.580298	0.950405
1.443890	-0.535079	0.930819
1.445590	-0.488482	0.911379
1.447291	-0.440419	0.892085
1.448992	-0.390794	0.872940
1.450692	-0.339504	0.853943
1.452393	-0.286438	0.835092
1.454094	-0.231479	0.816385
1.455794	-0.174504	0.797817
1.457495	-0.115379	0.779385
1.459196	-0.053966	0.761082
1.460897	0.009884	0.742902
1.462597	0.076325	0.724836
1.464298	0.145520	0.706875
1.465999	0.217639	0.689011
1.467699	0.292860	0.671232
1.469400	0.371367	0.653526
1.471101	0.453350	0.635883
1.472801	0.539005	0.618288
1.474502	0.628532	0.600730
1.476203	0.722136	0.583193
1.477903	0.820021	0.565664
1.479604	0.922391	0.548129
1.481305	1.029447	0.530575
1.483006	1.141384	0.512987
1.484706	1.258387	0.495352
1.486407	1.380625	0.477660
1.488108	1.508249	0.459898
1.489808	1.641382	0.442060
1.491509	1.780113	0.424139
1.493210	1.924492	0.406132
1.494910	2.074514	0.388039
1.496611	2.230113	0.369868
1.498312	2.391149	0.351628
1.500013	2.557396	0.333337
1.501713	2.728525	0.315020
1.503414	2.904095	0.296710
1.505115	3.083532	0.278452
1.506815	3.266124	0.260298
1.508516	3.451000	0.242313
