t	I
388.30396	0.287483
388.380255	0.35665
388.45655	0.436407
388.532845	0.52719
388.60914	0.62879
388.685435	0.740535
388.76173	0.86192
388.838025	0.992727
388.914321	1.132322
388.990616	1.27927
389.066911	1.432042
389.143206	1.589778
389.219501	1.751752
389.295796	1.915986
389.372091	2.07851
389.448386	2.233431
389.524681	2.372894
389.600977	2.486727
389.677272	2.562623
389.753567	2.587751
389.829862	2.55182
389.906157	2.450514
389.982452	2.287577
390.058747	2.074351
390.135042	1.827013
390.211337	1.563089
390.287633	1.298744
390.363928	1.047288
390.440223	0.818615
390.516518	0.619129
390.592813	0.451969
390.669108	0.317515
390.745403	0.214021
390.821698	0.138235
390.897993	0.086074
390.974289	0.053299
391.050584	0.035857
391.126879	0.029879
391.203174	0.031689
391.279469	0.037972
391.355764	0.045936
391.432059	0.053358
391.508354	0.058569
391.584649	0.060438
391.660945	0.058458
391.73724	0.05287
391.813535	0.044565
391.88983	0.034729
391.966125	0.024584
392.04242	0.01532
392.118715	0.007946
392.19501	0.003074
392.271305	0.000874
392.347601	0.001208
392.423896	0.003623
392.500191	0.007282
392.576486	0.011123
392.652781	0.014255
392.729076	0.016239
392.805371	0.017233
392.881666	0.018241
392.957961	0.02147
393.034257	0.030571
393.110552	0.050639
393.186847	0.088151
393.263142	0.15119
393.339437	0.250416
393.415732	0.401332
393.492027	0.629078
393.568322	0.978054
393.644617	1.529009
393.720912	2.42264
393.797208	3.875313
393.873503	6.137233
393.949798	9.290146
394.026093	12.823033
394.102388	15.345093
394.178683	15.326484
394.254978	12.653296
394.331273	8.809813
394.407568	5.353585
394.483864	2.931048
394.560159	1.481862
394.636454	0.71374
394.712749	0.353476
394.789044	0.210165
394.865339	0.166933
394.941634	0.159217
395.017929	0.156065
395.094224	0.146589
395.17052	0.130666
395.246815	0.11264
395.32311	0.097293
395.399405	0.088017
395.4757	0.086593
395.551995	0.093358
395.62829	0.107145
395.704585	0.125326
395.78088	0.144322
395.857176	0.160597
395.933471	0.171626
396.009766	0.176311
396.086061	0.174826
396.162356	0.168387
396.238651	0.15908
396.314946	0.149302
396.391241	0.140605
396.467536	0.132762
396.543832	0.123997
396.620127	0.112196
396.696422	0.096211
396.772717	0.076883
396.849012	0.058113
396.925307	0.048051
397.001602	0.059926
397.077897	0.11206
397.154192	0.227189
397.230488	0.431527
397.306783	0.753493
397.383078	1.220702
397.459373	1.853082
397.535668	2.650833
397.611963	3.578107
397.688258	4.547421
397.764553	5.417072
397.840848	6.017792
397.917144	6.211867
397.993439	5.957073
398.069734	5.329206
398.146029	4.482853
398.222324	3.580964
398.298619	2.742403
398.374914	2.028282
398.451209	1.4546
398.527504	1.011474
398.603799	0.678558
398.680095	0.434378
398.75639	0.260298
398.832685	0.14105
398.90898	0.064227
398.985275	0.020081
399.06157	0.001585
399.137865	0.004375
399.21416	0.026391
399.290455	0.067022
399.366751	0.125793
399.443046	0.20126
399.519341	0.290523
399.595636	0.388837
399.671931	0.48932
399.748226	0.584134
399.824521	0.667754
399.900816	0.740077
399.977111	0.80648
400.053407	0.874969
400.129702	0.953209
400.205997	1.046792
400.282292	1.157755
400.358587	1.283037
400.434882	1.414442
400.511177	1.540529
400.587472	1.648707
400.663767	1.726595
400.740063	1.76332
400.816358	1.750928
400.892653	1.685613
400.968948	1.56942
401.045243	1.412285
401.121538	1.232146
401.197833	1.051796
401.274128	0.894733
401.350423	0.783221
401.426719	0.739186
401.503014	0.786062
401.579309	0.949605
401.655604	1.256207
401.731899	1.727091
401.808194	2.366697
401.884489	3.145244
401.960784	3.980797
402.037079	4.735177
402.113375	5.242162
402.18967	5.369554
402.265965	5.08202
402.34226	4.458374
402.418555	3.650767
402.49485	2.818119
402.571145	2.075347
402.64744	1.477353
402.723735	1.03097
402.800031	0.716647
402.876326	0.505889
402.952621	0.370721
403.028916	0.287579
403.105211	0.238373
403.181506	0.210137
403.257801	0.194038
403.334096	0.184283
403.410391	0.177219
403.486687	0.170639
403.562982	0.163323
403.639277	0.154851
403.715572	0.145553
403.791867	0.136232
403.868162	0.127717
403.944457	0.120734
404.020752	0.116071
404.097047	0.114439
404.173342	0.115899
404.249638	0.119565
404.325933	0.124044
404.402228	0.128116
404.478523	0.130946
404.554818	0.131916
404.631113	0.130638
404.707408	0.127226
404.783703	0.122499
404.859998	0.117854
404.936294	0.114669
405.012589	0.113396
405.088884	0.113275
405.165179	0.113028
405.241474	0.1115
405.317769	0.107592
405.394064	0.100299
405.470359	0.089346
405.546654	0.07566
405.62295	0.061015
405.699245	0.047169
405.77554	0.035261
405.851835	0.025815
405.92813	0.019016
406.004425	0.014811
406.08072	0.012817
406.157015	0.012412
406.23331	0.013043
406.309606	0.014467
406.385901	0.016796
406.462196	0.020329
406.538491	0.025206
406.614786	0.03105
406.691081	0.036916
406.767376	0.041596
406.843671	0.044107
406.919966	0.044041
406.996262	0.041569
407.072557	0.037293
407.148852	0.032294
407.225147	0.028352
407.301442	0.02814
407.377737	0.035441
407.454032	0.055528
407.530327	0.095671
407.606622	0.16553
407.682918	0.277436
407.759213	0.446558
407.835508	0.69053
407.911803	1.027421
407.988098	1.47087
408.064393	2.022296
408.140688	2.661723
408.216983	3.340103
408.293278	3.978133
408.369574	4.478219
408.445869	4.751711
408.522164	4.751556
408.598459	4.491796
408.674754	4.040902
408.751049	3.493113
408.827344	2.935511
408.903639	2.427421
408.979934	1.996621
409.056229	1.646518
409.132525	1.366535
409.20882	1.141068
409.285115	0.955311
409.36141	0.797885
409.437705	0.661252
409.514	0.541192
409.590295	0.435932
409.66659	0.345
409.742885	0.26815
409.819181	0.204793
409.895476	0.153902
409.971771	0.114033
410.048066	0.083404
410.124361	0.060168
410.200656	0.042811
410.276951	0.030333
410.353246	0.021973
410.429541	0.016889
410.505837	0.014209
410.582132	0.013237
410.658427	0.013347
410.734722	0.01384
410.811017	0.01412
410.887312	0.013971
410.963607	0.013517
411.039902	0.012974
411.116197	0.012519
411.192493	0.012272
411.268788	0.012281
411.345083	0.01254
411.421378	0.013044
411.497673	0.013783
411.573968	0.014712
411.650263	0.01578
411.726558	0.01704
411.802853	0.018614
411.879149	0.020472
411.955444	0.022316
412.031739	0.023773
412.108034	0.024725
412.184329	0.025486
412.260624	0.026835
412.336919	0.030151
412.413214	0.03774
412.489509	0.053266
412.565805	0.082256
412.6421	0.132745
412.718395	0.216159
412.79469	0.348226
412.870985	0.549611
412.94728	0.846109
413.023575	1.267965
413.09987	1.846436
413.176165	2.60416
413.252461	3.536868
413.328756	4.589243
413.405051	5.636666
413.481346	6.492998
413.557641	6.961707
413.633936	6.919957
413.710231	6.384009
413.786526	5.500987
413.862821	4.471827
413.939117	3.467698
414.015412	2.590405
414.091707	1.877371
414.168002	1.325332
414.244297	0.912428
414.320592	0.611933
414.396887	0.398695
414.473182	0.25138
414.549477	0.152904
414.625772	0.090062
414.702068	0.052788
414.778363	0.033486
414.854658	0.026564
414.930953	0.028059
415.007248	0.035283
415.083543	0.046545
415.159838	0.060871
415.236133	0.077754
415.312428	0.096994
415.388724	0.118703
415.465019	0.143557
415.541314	0.17326
415.617609	0.21102
415.693904	0.261946
415.770199	0.333702
415.846494	0.437771
415.922789	0.591123
415.999084	0.817547
416.07538	1.147439
416.151675	1.614486
416.22797	2.247099
416.304265	3.052036
416.38056	3.989743
416.456855	4.950151
416.53315	5.752082
416.609445	6.191301
416.68574	6.130413
416.762036	5.57483
416.838331	4.67257
416.914626	3.636706
416.990921	2.652863
417.067216	1.830325
417.143511	1.204407
417.219806	0.763259
417.296101	0.474071
417.372396	0.299549
417.448692	0.205901
417.524987	0.165689
417.601282	0.15802
417.677577	0.16772
417.753872	0.184364
417.830167	0.201362
417.906462	0.215057
417.982757	0.22389
418.059052	0.227648
418.135348	0.226879
418.211643	0.222646
418.287938	0.216538
418.364233	0.210464
418.440528	0.206063
418.516823	0.204126
418.593118	0.204596
418.669413	0.207109
418.745708	0.211386
418.822004	0.21718
418.898299	0.224128
418.974594	0.231718
419.050889	0.239326
419.127184	0.246327
419.203479	0.252231
419.279774	0.256707
419.356069	0.259626
419.432364	0.261101
419.508659	0.261386
419.584955	0.260763
419.66125	0.259604
419.737545	0.258396
419.81384	0.257561
419.890135	0.257143
419.96643	0.256688
420.042725	0.255588
420.11902	0.253602
420.195315	0.250868
420.271611	0.247341
420.347906	0.242528
420.424201	0.23606
420.500496	0.228275
420.576791	0.219855
420.653086	0.211137
420.729381	0.20213
420.805676	0.192977
420.881971	0.184057
420.958267	0.175729
421.034562	0.168154
421.110857	0.161367
421.187152	0.155433
421.263447	0.150529
421.339742	0.146947
421.416037	0.145043
421.492332	0.145036
421.568627	0.146815
421.644923	0.149991
421.721218	0.154206
421.797513	0.159305
421.873808	0.165218
421.950103	0.171739
422.026398	0.178438
422.102693	0.184741
422.178988	0.190138
422.255283	0.194395
422.331579	0.197604
422.407874	0.199992
422.484169	0.201608
422.560464	0.202223
422.636759	0.201637
422.713054	0.199958
422.789349	0.197348
422.865644	0.193776
422.941939	0.189444
423.018235	0.185058
423.09453	0.18111
423.170825	0.177163
423.24712	0.172294
423.323415	0.165878
423.39971	0.157568
423.476005	0.146921
423.5523	0.13355
423.628595	0.117565
423.704891	0.099611
423.781186	0.080611
423.857481	0.061846
423.933776	0.045404
424.010071	0.034331
424.086366	0.032266
424.162661	0.043167
424.238956	0.071493
424.315251	0.122411
424.391547	0.201576
424.467842	0.314744
424.544137	0.467542
424.620432	0.664954
424.696727	0.9102
424.773022	1.203541
424.849317	1.541691
424.925612	1.91801
425.001907	2.323405
425.078202	2.747689
425.154498	3.180562
425.230793	3.611071
425.307088	4.024719
425.383383	4.398451
425.459678	4.696001
425.535973	4.86876
425.612268	4.866995
425.688563	4.659862
425.764858	4.253214
425.841154	3.692544
425.917449	3.048632
425.993744	2.395502
426.070039	1.792586
426.146334	1.276714
426.222629	0.86276
426.298924	0.549039
426.375219	0.324033
426.451514	0.172197
426.52781	0.077677
426.604105	0.026094
426.6804	0.005279
426.756695	0.005583
426.83299	0.01972
426.909285	0.042241
426.98558	0.069057
427.061875	0.097241
427.13817	0.124791
427.214466	0.150203
427.290761	0.172205
427.367056	0.189942
427.443351	0.203276
427.519646	0.212679
427.595941	0.21886
427.672236	0.22285
427.748531	0.226725
427.824826	0.23428
427.901122	0.251155
427.977417	0.284865
428.053712	0.345174
428.130007	0.444709
428.206302	0.599449
428.282597	0.828762
428.358892	1.154052
428.435187	1.594314
428.511482	2.157096
428.587778	2.825643
428.664073	3.546884
428.740368	4.228034
428.816663	4.74983
428.892958	4.999646
428.969253	4.915224
429.045548	4.514857
429.121843	3.89114
429.198138	3.170556
429.274434	2.466545
429.350729	1.852348
429.427024	1.358677
429.503319	0.985489
429.579614	0.716306
429.655909	0.529128
429.732204	0.402655
429.808499	0.318843
429.884794	0.263475
429.961089	0.225935
430.037385	0.198779
430.11368	0.17726
430.189975	0.158772
430.26627	0.142117
430.342565	0.126782
430.41886	0.112541
430.495155	0.099372
430.57145	0.087365
430.647745	0.076589
430.724041	0.067109
430.800336	0.059041
430.876631	0.052482
430.952926	0.047396
431.029221	0.043568
431.105516	0.040629
431.181811	0.038225
431.258106	0.036183
431.334401	0.034485
431.410697	0.033085
431.486992	0.031804
431.563287	0.030355
431.639582	0.028488
431.715877	0.026205
431.792172	0.023805
431.868467	0.021595
431.944762	0.019592
432.021057	0.017623
432.097353	0.015625
432.173648	0.013717
432.249943	0.012049
432.326238	0.010653
432.402533	0.009418
432.478828	0.008224
432.555123	0.007108
432.631418	0.006221
432.707713	0.005655
432.784009	0.005484
432.860304	0.005946
432.936599	0.007432
433.012894	0.010341
433.089189	0.015133
433.165484	0.022491
433.241779	0.033255
433.318074	0.048155
433.394369	0.067613
433.470665	0.091742
433.54696	0.120507
433.623255	0.153919
433.69955	0.192102
433.775845	0.235095
433.85214	0.282587
433.928435	0.333963
434.00473	0.389012
434.081025	0.449222
434.157321	0.51901
434.233616	0.606391
434.309911	0.723376
434.386206	0.886573
434.462501	1.11755
434.538796	1.441671
434.615091	1.883876
434.691386	2.459902
434.767681	3.162126
434.843977	3.942016
434.920272	4.697462
434.996567	5.280919
435.072862	5.542019
435.149157	5.393716
435.225452	4.85936
435.301747	4.062165
435.378042	3.165802
435.454337	2.311332
435.530632	1.58497
435.606928	1.019035
435.683223	0.60988
435.759518	0.336927
435.835813	0.175363
435.912108	0.102448
435.988403	0.099995
436.064698	0.154975
436.140993	0.259322
436.217288	0.409518
436.293584	0.606595
436.369879	0.857165
436.446174	1.175434
436.522469	1.585015
436.598764	2.118505
436.675059	2.811903
436.751354	3.689385
436.827649	4.734301
436.903944	5.850979
436.98024	6.842751
437.056535	7.448933
437.13283	7.457625
437.209125	6.831605
437.28542	5.738113
437.361715	4.451742
437.43801	3.219789
437.514305	2.188277
437.5906	1.403598
437.666896	0.849141
437.743191	0.481001
437.819486	0.250637
437.895781	0.115792
437.972076	0.043908
438.048371	0.011553
438.124666	0.002481
438.200961	0.005757
438.277256	0.014337
438.353552	0.024047
438.429847	0.032805
438.506142	0.039813
438.582437	0.044798
438.658732	0.047618
438.735027	0.048306
438.811322	0.047224
438.887617	0.045004
438.963912	0.042244
439.040208	0.039215
439.116503	0.035878
439.192798	0.032207
439.269093	0.028377
439.345388	0.024632
439.421683	0.021074
439.497978	0.017695
439.574273	0.01456
439.650568	0.011808
439.726864	0.009511
439.803159	0.007638
439.879454	0.006155
439.955749	0.005068
440.032044	0.004347
440.108339	0.003895
440.184634	0.003621
440.260929	0.003508
440.337224	0.003621
440.413519	0.004077
440.489815	0.004999
440.56611	0.006491
440.642405	0.008639
440.7187	0.01153
440.794995	0.015259
440.87129	0.019901
440.947585	0.02546
441.02388	0.031867
441.100175	0.039036
441.176471	0.046876
441.252766	0.05521
441.329061	0.063742
441.405356	0.072214
441.481651	0.080578
441.557946	0.088929
441.634241	0.09737
441.710536	0.106077
441.786831	0.11537
441.863127	0.125501
441.939422	0.136505
442.015717	0.148354
442.092012	0.161102
442.168307	0.17478
442.244602	0.18928
442.320897	0.20421
442.397192	0.21876
442.473487	0.231846
442.549783	0.242451
442.626078	0.249747
442.702373	0.253022
442.778668	0.251703
442.854963	0.245549
442.931258	0.234929
443.007553	0.220994
443.083848	0.205395
443.160143	0.189889
443.236439	0.176684
443.312734	0.169218
443.389029	0.172242
443.465324	0.191246
443.541619	0.23198
443.617914	0.300051
443.694209	0.400481
443.770504	0.53758
443.846799	0.714673
443.923095	0.932459
443.99939	1.186533
444.075685	1.466509
444.15198	1.757758
444.228275	2.044129
444.30457	2.310692
444.380865	2.547432
444.45716	2.753413
444.533455	2.938382
444.609751	3.119474
444.686046	3.313416
444.762341	3.526658
444.838636	3.747397
444.914931	3.943625
444.991226	4.069078
445.067521	4.075816
445.143816	3.930432
445.220111	3.628745
445.296407	3.200899
445.372702	2.701502
445.448997	2.189965
445.525292	1.713299
445.601587	1.299229
445.677882	0.958395
445.754177	0.690094
445.830472	0.487246
445.906767	0.339371
445.983062	0.234623
446.059358	0.1618
446.135653	0.111849
446.211948	0.078133
446.288243	0.05583
446.364538	0.041347
446.440833	0.032068
446.517128	0.026216
446.593423	0.022626
446.669718	0.02051
446.746014	0.019317
446.822309	0.018689
446.898604	0.018454
446.974899	0.018562
447.051194	0.018932
447.127489	0.019337
447.203784	0.019516
447.280079	0.019383
447.356374	0.019093
447.43267	0.018938
447.508965	0.01925
447.58526	0.020383
447.661555	0.022736
447.73785	0.026834
447.814145	0.033406
447.89044	0.043387
447.966735	0.05782
448.04303	0.077743
448.119326	0.104055
448.195621	0.13736
448.271916	0.178026
448.348211	0.226666
448.424506	0.28455
448.500801	0.353286
448.577096	0.434128
448.653391	0.527976
448.729686	0.636383
448.805982	0.7629
448.882277	0.914226
448.958572	1.101003
449.034867	1.337977
449.111162	1.642942
449.187457	2.033861
449.263752	2.523417
449.340047	3.110056
449.416342	3.765542
449.492638	4.42325
449.568933	4.977853
449.645228	5.308077
449.721523	5.321099
449.797818	4.995796
449.874113	4.394806
449.950408	3.636107
450.026703	2.844937
450.102998	2.116356
450.179294	1.502838
450.255589	1.020846
450.331884	0.663508
450.408179	0.411819
450.484474	0.242972
450.560769	0.135717
450.637064	0.072621
450.713359	0.040131
450.789654	0.027959
450.865949	0.028557
450.942245	0.036616
451.01854	0.048521
451.094835	0.061758
451.17113	0.074446
451.247425	0.085234
451.32372	0.093512
451.400015	0.099369
451.47631	0.103073
451.552605	0.104542
451.628901	0.103424
451.705196	0.099556
451.781491	0.093108
451.857786	0.084331
451.934081	0.073444
452.010376	0.06095
452.086671	0.048043
452.162966	0.03674
452.239261	0.02993
452.315557	0.031665
452.391852	0.047683
452.468147	0.085819
452.544442	0.156247
452.620737	0.271766
452.697032	0.448225
452.773327	0.704457
452.849622	1.060489
452.925917	1.533112
453.002213	2.128401
453.078508	2.831218
453.154803	3.593798
453.231098	4.330284
453.307393	4.927104
453.383688	5.273952
453.459983	5.305613
453.536278	5.030555
453.612573	4.525472
453.688869	3.899366
453.765164	3.252661
453.841459	2.653642
453.917754	2.135528
453.994049	1.70524
454.070344	1.354722
454.146639	1.070182
454.222934	0.83798
454.299229	0.6474
454.375525	0.490996
454.45182	0.363625
454.528115	0.26139
454.60441	0.181101
454.680705	0.120014
454.757	0.075557
454.833295	0.045135
454.90959	0.026118
454.985885	0.016028
455.062181	0.012731
